Y :=-99999.000000,,
[Marker 7],,
X :=-99999.000000,,
Y :=-99999.000000,,
[Marker 8],,
X :=-99999.000000,,
Y :=-99999.000000,,
[PARAMETERS],,
Frequency=8.000000,,
Freq Units=GHz,,
Remarks=V2MW,,
Type=,,
Model No=X-BAND V3 MW WITH STR,,
Polarization=Vertical,,
Plane=H-Plane,,
FileName=V3MWSTR.0001,,
Date=17-09-25 18:03:18,,
Angle=Azimuth,,
Min Y=,,
Max Y=,,
Polar ChartDegrees=5,,
Rectangular ChartDegrees=0,,
