Energy_Wh,raw_voltage_mean,isotonic_voltage
412.455,27.814,27.826
412.6569,27.834,27.826
412.8577,27.834,27.826
413.0591,27.824,27.824
413.2606,27.824,27.824
413.4616,27.814,27.814
413.6631,27.814,27.814
413.8677,27.793,27.798499999999997
414.0689,27.804,27.798499999999997
414.2697,27.793,27.794999999999998
414.4705,27.783,27.794999999999998
414.6715,27.783,27.794999999999998
414.873,27.814,27.794999999999998
415.0776,27.793,27.794999999999998
415.2788,27.804,27.794999999999998
415.4796,27.793,27.793
415.6804,27.783,27.783
415.8814,27.783,27.783
416.0821,27.773,27.773
416.2828,27.773,27.773
416.4835,27.763,27.763
416.6838,27.763,27.763
416.8873,27.743,27.761333333333337
417.0876,27.753,27.761333333333337
417.2883,27.773,27.761333333333337
417.489,27.773,27.761333333333337
417.6896,27.763,27.761333333333337
417.89,27.763,27.761333333333337
418.0935,27.743,27.747999999999998
418.2938,27.753,27.747999999999998
418.4943,27.743,27.743
418.6944,27.733,27.733
418.8943,27.733,27.733
419.0945,27.733,27.733
419.2943,27.723,27.732999999999997
419.4948,27.743,27.732999999999997
419.695,27.733,27.732999999999997
419.8949,27.733,27.732999999999997
420.095,27.733,27.732999999999997
420.2949,27.723,27.723
420.4949,27.713,27.713
420.6948,27.703,27.703
420.8945,27.703,27.703
421.0944,27.693,27.693000000000005
421.2942,27.693,27.693000000000005
421.4972,27.673,27.693000000000005
421.6972,27.703,27.693000000000005
421.8968,27.703,27.693000000000005
422.0967,27.693,27.693000000000005
422.2966,27.693,27.693000000000005
422.4996,27.673,27.677999999999997
422.6989,27.683,27.677999999999997
422.8983,27.673,27.673
423.0975,27.663,27.663
423.2983,27.653,27.663
423.4991,27.643,27.663
423.6984,27.683,27.663
423.8979,27.673,27.663
424.097,27.663,27.663
424.2978,27.653,27.653
424.4986,27.643,27.643
424.6971,27.643,27.643
424.8964,27.643,27.643
425.0951,27.633,27.633
425.2973,27.613,27.62466666666667
425.4998,27.603,27.62466666666667
425.6989,27.613,27.62466666666667
425.8974,27.643,27.62466666666667
426.0966,27.643,27.62466666666667
426.2953,27.633,27.62466666666667
426.4976,27.613,27.613
426.7001,27.603,27.60966666666667
426.8991,27.613,27.60966666666667
427.0979,27.613,27.60966666666667
427.2964,27.603,27.603
427.4948,27.593,27.597
427.6932,27.593,27.597
427.8918,27.583,27.597
428.0906,27.613,27.597
428.289,27.603,27.597
428.4874,27.593,27.593
428.6858,27.593,27.593
428.8844,27.583,27.583
429.0825,27.583,27.583
429.2842,27.562,27.562
429.4833,27.562,27.562
429.6839,27.542,27.552166666666665
429.8834,27.542,27.552166666666665
430.0865,27.522,27.552166666666665
430.2846,27.583,27.552166666666665
430.4862,27.562,27.552166666666665
430.6854,27.562,27.552166666666665
430.8859,27.542,27.542
431.0855,27.542,27.542
431.2886,27.522,27.522
431.4913,27.512,27.517
431.6907,27.522,27.517
431.89,27.512,27.512
432.0891,27.512,27.512
432.2883,27.502,27.512
432.4911,27.512,27.512
432.6905,27.522,27.512
432.8898,27.512,27.512
433.0889,27.512,27.512
433.2881,27.502,27.502
433.4866,27.502,27.502
433.685,27.492,27.492
433.8838,27.482,27.482
434.0858,27.472,27.480333333333334
434.288,27.462,27.480333333333334
434.4865,27.472,27.480333333333334
434.685,27.502,27.480333333333334
434.8834,27.492,27.480333333333334
435.0823,27.482,27.480333333333334
435.2843,27.472,27.472
435.4864,27.462,27.467
435.685,27.472,27.467
435.8832,27.462,27.462
436.0816,27.462,27.462
436.2797,27.452,27.452
436.478,27.442,27.451999999999998
436.6761,27.442,27.451999999999998
436.8743,27.462,27.451999999999998
437.0727,27.462,27.451999999999998
437.2709,27.452,27.451999999999998
437.4692,27.442,27.442
437.6672,27.442,27.442
437.8652,27.432,27.432
438.0634,27.422,27.422
438.2612,27.412,27.413666666666668
438.4588,27.412,27.413666666666668
438.6566,27.402,27.413666666666668
438.8541,27.402,27.413666666666668
439.0521,27.432,27.413666666666668
439.2502,27.422,27.413666666666668
439.4481,27.412,27.412
439.6457,27.412,27.412
439.8434,27.402,27.402
440.041,27.402,27.402
440.2384,27.392,27.392
440.4356,27.392,27.392
440.6328,27.382,27.382
440.8335,27.362,27.375999999999998
441.0343,27.352,27.375999999999998
441.2318,27.392,27.375999999999998
441.429,27.392,27.375999999999998
441.6261,27.382,27.375999999999998
441.8268,27.362,27.362
442.0277,27.352,27.352
442.2251,27.352,27.352
442.422,27.352,27.352
442.6188,27.342,27.342
442.8154,27.332,27.334999999999997
443.0152,27.311,27.334999999999997
443.2114,27.321,27.334999999999997
443.4088,27.352,27.334999999999997
443.6057,27.352,27.334999999999997
443.8026,27.342,27.334999999999997
443.9991,27.332,27.332
444.1989,27.311,27.316000000000003
444.3951,27.321,27.316000000000003
444.5915,27.311,27.311
444.7909,27.291,27.296
444.9867,27.301,27.296
445.186,27.271,27.290999999999997
445.3817,27.281,27.290999999999997
445.578,27.311,27.290999999999997
445.7775,27.291,27.290999999999997
445.9733,27.301,27.290999999999997
446.1726,27.271,27.276
446.3682,27.281,27.276
446.5641,27.271,27.271
446.7596,27.261,27.261
446.9554,27.261,27.261
447.1503,27.251,27.251
447.3488,27.231,27.251
447.5434,27.231,27.251
447.7392,27.271,27.251
447.9348,27.261,27.251
448.1305,27.261,27.251
448.3255,27.251,27.251
448.524,27.231,27.231000000000005
448.7186,27.231,27.231000000000005
448.9139,27.231,27.231000000000005
449.1089,27.221,27.221
449.3038,27.211,27.213
449.4979,27.201,27.213
449.691,27.201,27.213
449.8863,27.231,27.213
450.0813,27.221,27.213
450.2762,27.211,27.211
450.4704,27.201,27.201
450.6635,27.201,27.201
450.8608,27.171,27.171
451.0605,27.151,27.156
451.257,27.161,27.156
451.4532,27.151,27.152666666666665
451.6493,27.141,27.152666666666665
451.8454,27.141,27.152666666666665
452.0428,27.171,27.152666666666665
452.2424,27.151,27.152666666666665
452.4389,27.161,27.152666666666665
452.6351,27.151,27.151
452.8313,27.141,27.141
453.0274,27.141,27.141
453.2263,27.121,27.121
453.4218,27.121,27.121
453.6175,27.111,27.111
453.8133,27.101,27.108799999999995
454.0083,27.09,27.108799999999995
454.2073,27.121,27.108799999999995
454.4028,27.121,27.108799999999995
454.5984,27.111,27.108799999999995
454.7943,27.101,27.101
454.9893,27.09,27.09
455.1845,27.08,27.08
455.3797,27.08,27.08
455.5748,27.07,27.07
455.7694,27.06,27.061666666666664
455.9637,27.05,27.061666666666664
456.1614,27.03,27.061666666666664
456.3566,27.08,27.061666666666664
456.5518,27.08,27.061666666666664
456.747,27.07,27.061666666666664
456.9415,27.06,27.06
457.1358,27.05,27.05
457.3336,27.03,27.03
457.5308,27.02,27.025
457.7249,27.03,27.025
457.9196,27.01,27.014
458.1143,27.01,27.014
458.3091,27.0,27.014
458.5064,27.02,27.014
458.7005,27.03,27.014
458.8952,27.01,27.01
459.0899,27.01,27.01
459.2847,27.0,27.0
459.4793,26.99,26.99
459.6735,26.98,26.98
459.8674,26.97,26.97
460.062,26.96,26.965
460.2568,26.95,26.965
460.4517,26.94,26.965
460.6462,26.99,26.965
460.8405,26.98,26.965
461.0344,26.97,26.965
461.229,26.96,26.96
461.4237,26.95,26.95
461.6187,26.94,26.94
461.813,26.93,26.93
462.0104,26.91,26.915
462.2042,26.92,26.915
462.4009,26.89,26.910000000000004
462.5948,26.9,26.910000000000004
462.7892,26.93,26.910000000000004
462.9866,26.91,26.910000000000004
463.1804,26.92,26.910000000000004
463.3771,26.89,26.895
463.571,26.9,26.895
463.766,26.88,26.88
463.9593,26.88,26.88
464.1527,26.87,26.87
464.3496,26.839,26.859499999999997
464.5429,26.849,26.859499999999997
464.7359,26.839,26.859499999999997
464.9308,26.88,26.859499999999997
465.1241,26.88,26.859499999999997
465.3176,26.87,26.859499999999997
465.5144,26.839,26.844
465.7077,26.849,26.844
465.9007,26.839,26.839
466.0936,26.829,26.829
466.2864,26.819,26.819
466.4792,26.809,26.813
466.6717,26.809,26.813
466.8644,26.799,26.813
467.0573,26.829,26.813
467.2502,26.819,26.813
467.4429,26.809,26.809
467.6355,26.809,26.809
467.8281,26.799,26.799
468.0205,26.789,26.789
468.2124,26.779,26.779
468.4048,26.769,26.769
468.6001,26.749,26.760666666666665
468.7919,26.749,26.760666666666665
468.9872,26.729,26.760666666666665
469.1796,26.789,26.760666666666665
469.3714,26.779,26.760666666666665
469.5639,26.769,26.760666666666665
469.7592,26.749,26.749
469.951,26.749,26.749
470.1463,26.729,26.729
470.3385,26.729,26.729
470.5297,26.719,26.719
470.7255,26.699,26.707
470.9175,26.699,26.707
471.1094,26.689,26.707
471.3016,26.729,26.707
471.4927,26.719,26.707
471.6885,26.699,26.699
471.8805,26.699,26.699
472.0724,26.689,26.689
472.2642,26.679,26.679
472.4562,26.669,26.669
472.6479,26.659,26.659
472.8426,26.639,26.652166666666663
473.0337,26.639,26.652166666666663
473.2246,26.628,26.652166666666663
473.4165,26.679,26.652166666666663
473.6085,26.669,26.652166666666663
473.8002,26.659,26.652166666666663
473.9948,26.639,26.639
474.1859,26.639,26.639
474.3769,26.628,26.628
474.568,26.618,26.618
474.7584,26.608,26.608
474.9491,26.598,26.598000000000003
475.1398,26.588,26.598000000000003
475.33,26.578,26.598000000000003
475.5211,26.618,26.598000000000003
475.7115,26.608,26.598000000000003
475.9023,26.598,26.598000000000003
476.093,26.588,26.588
476.2831,26.578,26.578
476.4767,26.558,26.558
476.6667,26.558,26.558
476.8564,26.548,26.548
477.0462,26.538,26.541333333333338
477.2358,26.528,26.541333333333338
477.4255,26.518,26.541333333333338
477.6191,26.558,26.541333333333338
477.8091,26.558,26.541333333333338
477.9988,26.548,26.541333333333338
478.1887,26.538,26.538
478.3782,26.528,26.528
478.5679,26.518,26.518
478.7573,26.508,26.508
478.9453,26.508,26.508
479.1346,26.488,26.488
479.3275,26.468,26.483
479.5169,26.468,26.483
479.7059,26.458,26.483
479.8953,26.508,26.483
480.0833,26.508,26.483
480.2725,26.488,26.483
480.4655,26.468,26.468
480.6548,26.468,26.468
480.8439,26.458,26.458
481.0364,26.438,26.438
481.2288,26.428,26.428
481.4176,26.428,26.428
481.6064,26.418,26.419800000000002
481.798,26.387,26.419800000000002
481.9905,26.438,26.419800000000002
482.1829,26.428,26.419800000000002
482.3717,26.428,26.419800000000002
482.5605,26.418,26.418
482.7521,26.387,26.392
482.9405,26.397,26.392
483.1283,26.387,26.387
483.32,26.357,26.360333333333333
483.5118,26.347,26.360333333333333
483.7008,26.347,26.360333333333333
483.8896,26.327,26.360333333333333
484.078,26.397,26.360333333333333
484.2658,26.387,26.360333333333333
484.4575,26.357,26.357
484.6493,26.347,26.347
484.8382,26.347,26.347
485.0271,26.327,26.327
485.2158,26.317,26.317
485.4089,26.287,26.292
485.5984,26.297,26.292
485.7878,26.277,26.288999999999998
485.9765,26.267,26.288999999999998
486.1652,26.317,26.288999999999998
486.3583,26.287,26.288999999999998
486.5478,26.297,26.288999999999998
486.7372,26.277,26.277
486.9259,26.267,26.267
487.1149,26.257,26.257
487.305,26.237,26.237
487.4952,26.227,26.227
487.6856,26.217,26.222000000000005
487.875,26.207,26.222000000000005
488.0647,26.187,26.222000000000005
488.2537,26.257,26.222000000000005
488.4438,26.237,26.222000000000005
488.634,26.227,26.222000000000005
488.8244,26.217,26.217
489.0138,26.207,26.207
489.2035,26.187,26.187
489.3929,26.177,26.177
489.5822,26.166,26.166
489.7713,26.156,26.156200000000002
489.9602,26.146,26.156200000000002
490.1488,26.136,26.156200000000002
490.3382,26.177,26.156200000000002
490.5275,26.166,26.156200000000002
490.7166,26.156,26.156
490.9055,26.146,26.146
491.0941,26.136,26.136
491.2832,26.126,26.126
491.4721,26.116,26.116
491.6605,26.106,26.106
491.8518,26.076,26.094333333333328
492.0398,26.086,26.094333333333328
492.2309,26.056,26.094333333333328
492.42,26.126,26.094333333333328
492.6089,26.116,26.094333333333328
492.7973,26.106,26.094333333333328
492.9886,26.076,26.081
493.1766,26.086,26.081
493.3677,26.056,26.056
493.5588,26.046,26.046
493.7463,26.046,26.046
493.9369,26.016,26.026
494.124,26.026,26.026
494.314,25.996,26.026
494.505,26.046,26.026
494.6925,26.046,26.026
494.8831,26.016,26.021
495.0703,26.026,26.021
495.2602,25.996,25.996
495.4506,25.986,25.986
495.6374,25.986,25.986
495.824,25.976,25.976
496.0097,25.966,25.966000000000005
496.1961,25.956,25.966000000000005
496.382,25.946,25.966000000000005
496.5688,25.986,25.966000000000005
496.7554,25.976,25.966000000000005
496.9412,25.966,25.966000000000005
497.1276,25.956,25.956
497.3134,25.946,25.946
497.4992,25.936,25.936
497.6879,25.915,25.915
497.8732,25.905,25.905
498.0582,25.895,25.900166666666667
498.2436,25.875,25.900166666666667
498.4287,25.875,25.900166666666667
498.6145,25.936,25.900166666666667
498.8032,25.915,25.900166666666667
498.9885,25.905,25.900166666666667
499.1735,25.895,25.895
499.3589,25.875,25.875
499.544,25.875,25.875
499.7286,25.865,25.865
499.9131,25.855,25.855
500.0973,25.845,25.845
500.2816,25.835,25.843
500.4686,25.815,25.843
500.6532,25.865,25.843
500.8377,25.855,25.843
501.0219,25.845,25.843
501.2063,25.835,25.835
501.3933,25.815,25.815
501.5771,25.815,25.815
501.7607,25.805,25.805
501.9443,25.795,25.795
502.129,25.775,25.775000000000002
502.3133,25.765,25.775000000000002
502.5007,25.735,25.775000000000002
502.6844,25.805,25.775000000000002
502.868,25.795,25.775000000000002
503.0526,25.775,25.775000000000002
503.2369,25.765,25.765
503.4243,25.735,25.735
503.6134,25.715,25.715
503.7994,25.715,25.715
503.9849,25.705,25.705
504.1702,25.694,25.7026
504.3553,25.684,25.7026
504.5444,25.715,25.7026
504.7304,25.715,25.7026
504.9159,25.705,25.7026
505.1012,25.694,25.694
505.2863,25.684,25.684
505.4745,25.664,25.664
505.6626,25.644,25.644
505.8472,25.644,25.644
506.035,25.624,25.631999999999998
506.2193,25.634,25.631999999999998
506.4032,25.614,25.631999999999998
506.5913,25.644,25.631999999999998
506.7759,25.644,25.631999999999998
506.9636,25.624,25.628999999999998
507.148,25.634,25.628999999999998
507.3319,25.614,25.614
507.5155,25.604,25.604
507.6989,25.594,25.594
507.8824,25.584,25.584
508.0687,25.564,25.582
508.2525,25.564,25.582
508.4362,25.604,25.582
508.6195,25.594,25.582
508.803,25.584,25.582
508.9893,25.564,25.564
509.1732,25.564,25.564
509.3564,25.554,25.554
509.5396,25.544,25.544
509.7255,25.524,25.524
509.9092,25.514,25.516
510.0935,25.504,25.516
510.2777,25.494,25.516
510.4609,25.544,25.516
510.6467,25.524,25.516
510.8304,25.514,25.514
511.0147,25.504,25.504
511.1989,25.494,25.494
511.3831,25.484,25.484
511.5667,25.474,25.474
511.7536,25.443,25.45
511.9401,25.433,25.45
512.1235,25.443,25.45
512.3065,25.423,25.45
512.4907,25.484,25.45
512.6743,25.474,25.45
512.8612,25.443,25.443
513.0477,25.433,25.438000000000002
513.2311,25.443,25.438000000000002
513.4141,25.423,25.423
513.5969,25.413,25.413
513.7798,25.403,25.403
513.963,25.393,25.393
514.1472,25.363,25.385
514.3314,25.353,25.385
514.5141,25.413,25.385
514.697,25.403,25.385
514.8802,25.393,25.385
515.0644,25.363,25.363
515.2486,25.353,25.353
515.4326,25.343,25.343
515.6165,25.323,25.323
515.8006,25.313,25.313
515.9839,25.303,25.303
516.1671,25.293,25.299
516.3536,25.263,25.299
516.5375,25.323,25.299
516.7215,25.313,25.299
516.9048,25.303,25.299
517.0881,25.293,25.293
517.2745,25.263,25.263
517.4604,25.253,25.253
517.6464,25.232,25.237499999999997
517.8288,25.243,25.237499999999997
518.0108,25.222,25.232400000000002
518.1928,25.212,25.232400000000002
518.3787,25.253,25.232400000000002
518.5647,25.232,25.232400000000002
518.7471,25.243,25.232400000000002
518.9291,25.222,25.222
519.1111,25.212,25.212
519.2928,25.202,25.202
519.4743,25.192,25.192
519.6585,25.172,25.172
519.8393,25.172,25.172
520.0204,25.152,25.166000000000004
520.2011,25.142,25.166000000000004
520.3827,25.192,25.166000000000004
520.5669,25.172,25.166000000000004
520.7477,25.172,25.166000000000004
520.9288,25.152,25.152
521.1095,25.142,25.142
521.29,25.132,25.132
521.4707,25.122,25.122
521.6512,25.112,25.112
521.8314,25.092,25.107999999999997
522.0115,25.082,25.107999999999997
522.192,25.132,25.107999999999997
522.3727,25.122,25.107999999999997
522.5532,25.112,25.107999999999997
522.7334,25.092,25.092
522.9135,25.082,25.082
523.0931,25.072,25.072
523.2726,25.052,25.052
523.4551,25.032,25.032
523.6369,25.012,25.0218
523.8157,25.012,25.0218
523.9945,25.001,25.0218
524.174,25.052,25.0218
524.3564,25.032,25.0218
524.5383,25.012,25.012
524.717,25.012,25.012
524.8959,25.001,25.001
525.0777,24.971,24.971
525.2594,24.961,24.961
525.4375,24.951,24.951
525.6152,24.941,24.944333333333333
525.7929,24.931,24.944333333333333
525.97,24.911,24.944333333333333
526.1518,24.971,24.944333333333333
526.3336,24.961,24.944333333333333
526.5116,24.951,24.944333333333333
526.6894,24.941,24.941
526.8671,24.931,24.931
527.0442,24.911,24.911
527.2212,24.901,24.901
527.3981,24.881,24.881
527.5782,24.861,24.867
527.7549,24.861,24.867
527.9341,24.831,24.867
528.1111,24.901,24.867
528.288,24.881,24.867
528.4681,24.861,24.861
528.6449,24.861,24.861
528.8241,24.831,24.831
529.0034,24.821,24.821
529.1842,24.791,24.791
529.3646,24.781,24.781
529.5414,24.781,24.781
529.7186,24.76,24.7726
529.8954,24.75,24.7726
530.0761,24.791,24.7726
530.2565,24.781,24.7726
530.4334,24.781,24.7726
530.6105,24.76,24.76
530.7874,24.75,24.75
530.9638,24.73,24.73
531.1422,24.71,24.71
531.3204,24.69,24.69
531.4989,24.67,24.689999999999998
531.6772,24.65,24.689999999999998
531.8537,24.73,24.689999999999998
532.032,24.71,24.689999999999998
532.2102,24.69,24.689999999999998
532.3887,24.67,24.67
532.5671,24.65,24.65
532.7448,24.63,24.63
532.9222,24.61,24.61
533.1015,24.59,24.59
533.2803,24.57,24.571800000000003
533.4593,24.55,24.571800000000003
533.638,24.539,24.571800000000003
533.8154,24.61,24.571800000000003
533.9946,24.59,24.571800000000003
534.1735,24.57,24.57
534.3524,24.55,24.55
534.5311,24.539,24.539
534.7096,24.519,24.519
534.888,24.499,24.499
535.0688,24.469,24.478999999999996
535.2463,24.469,24.478999999999996
535.4268,24.439,24.478999999999996
535.6054,24.519,24.478999999999996
535.7837,24.499,24.478999999999996
535.9645,24.469,24.469
536.142,24.469,24.469
536.3226,24.439,24.439
536.4996,24.439,24.439
536.6763,24.419,24.419
536.8527,24.409,24.409
537.0294,24.389,24.389
537.2056,24.359,24.384999999999998
537.3814,24.349,24.384999999999998
537.558,24.419,24.384999999999998
537.7344,24.409,24.384999999999998
537.9111,24.389,24.384999999999998
538.0873,24.359,24.359
538.2631,24.349,24.349
538.4385,24.329,24.329
538.613,24.309,24.309
538.7879,24.288,24.288
538.9653,24.248,24.2824
539.1413,24.238,24.2824
539.3167,24.329,24.2824
539.4913,24.309,24.2824
539.6661,24.288,24.2824
539.8435,24.248,24.248
540.0196,24.238,24.238
540.1952,24.218,24.218
540.3707,24.188,24.188
540.546,24.168,24.168
540.7209,24.148,24.148000000000003
540.8957,24.128,24.148000000000003
541.0697,24.108,24.148000000000003
541.2451,24.188,24.148000000000003
541.4204,24.168,24.148000000000003
541.5954,24.148,24.148
541.7702,24.128,24.128
541.9442,24.108,24.108
542.1182,24.088,24.088
542.2951,24.047,24.047
542.4684,24.047,24.047
542.6414,24.027,24.027
542.8169,23.997,23.997
